TradeNumber,Instrument,Direction,Quantity,EntryTime,EntryPrice,EntryName,ExitTime,ExitPrice,ExitName,ProfitPoints,ProfitTicks,ProfitCurrency,Commission,CumProfitCurrency,MaePoints,MfePoints
1402,NQ,Short,1,2023-05-07 20:01:00,15829,VAB,2023-05-07 20:27:00,15832.5,Stop loss,-3.788,-15.152,-75.76,5.76,4698.71999999989,3.5,7.25
1403,NQ,Short,1,2023-05-11 09:34:00,15907,VAB,2023-05-11 09:48:00,15925.25,Stop loss,-18.538,-74.152,-370.76,5.76,4327.95999999989,18.25,20.75
1404,NQ,Long,1,2023-05-16 19:00:00,16024.75,VAB,2023-05-16 19:01:00,16028.75,Profit target,3.712,14.848,74.24,5.76,4402.19999999989,1.5,4
1405,NQ,Long,1,2023-05-16 19:56:00,16029,VAB,2023-05-16 20:08:00,16034.75,Profit target,5.462,21.848,109.24,5.76,4511.43999999989,1.75,5.75
1406,NQ,Long,1,2023-05-16 22:46:00,16044.25,VAB,2023-05-16 22:47:00,16042.5,Stop loss,-2.038,-8.152,-40.76,5.76,4470.67999999989,1.75,0.25
1407,NQ,Long,1,2023-05-18 05:24:00,16194.25,VAB,2023-05-18 05:46:00,16202.25,Profit target,7.712,30.848,154.24,5.76,4624.91999999989,3,8
1408,NQ,Long,1,2023-05-24 19:51:00,16372,VAB,2023-05-24 20:03:00,16379.5,Profit target,7.212,28.848,144.24,5.76,4769.15999999989,3,7.5
1409,NQ,Short,1,2023-06-01 19:33:00,17005,VAB,2023-06-01 19:54:00,17009,Stop loss,-4.288,-17.152,-85.76,5.76,4683.39999999989,4,1.75
1410,NQ,Short,1,2023-06-04 19:42:00,17055,VAB,2023-06-04 20:08:00,17061.75,Stop loss,-7.038,-28.152,-140.76,5.76,4542.63999999989,6.75,5.5
1411,NQ,Long,1,2023-06-08 11:19:00,17026,VAB,2023-06-08 11:48:00,17006.25,Stop loss,-20.038,-80.152,-400.76,5.76,4141.87999999989,19.75,22.25
1412,NQ,Long,1,2023-06-08 15:30:00,17030,VAB,2023-06-08 15:47:00,17049.75,Profit target,19.462,77.848,389.24,5.76,4531.11999999989,3.5,19.75
1413,NQ,Long,1,2023-06-12 12:28:00,17207,VAB,2023-06-12 12:35:00,17200.25,Stop loss,-7.038,-28.152,-140.76,5.76,4390.35999999989,6.75,6.75
1414,NQ,Short,1,2023-06-13 06:35:00,17371.5,VAB,2023-06-13 07:30:00,17384.75,Stop loss,-13.538,-54.152,-270.76,5.76,4119.59999999989,13.25,18.75
1415,NQ,Short,1,2023-06-15 07:31:00,17438.25,VAB,2023-06-15 07:31:00,17449.5,Stop loss,-11.538,-46.152,-230.76,5.76,3888.83999999989,11.25,0
1416,NQ,Long,1,2023-06-15 18:56:00,17709.5,VAB,2023-06-15 19:01:00,17705.75,Stop loss,-4.038,-16.152,-80.76,5.76,3808.07999999989,3.75,0.75
1417,NQ,Long,1,2023-06-20 22:56:00,17601.5,VAB,2023-06-20 23:26:00,17607.25,Profit target,5.462,21.848,109.24,5.76,3917.31999999989,1.5,5.75
1418,NQ,Long,1,2023-06-21 05:31:00,17601.75,VAB,2023-06-21 05:32:00,17597.75,Stop loss,-4.288,-17.152,-85.76,5.76,3831.55999999989,4,0
1419,NQ,Long,1,2023-06-21 05:37:00,17602.25,VAB,2023-06-21 05:43:00,17597.5,Stop loss,-5.038,-20.152,-100.76,5.76,3730.79999999989,4.75,2.25
1420,NQ,Short,1,2023-06-21 09:41:00,17442.25,VAB,2023-06-21 09:46:00,17413,Profit target,28.962,115.848,579.24,5.76,4310.03999999989,16.5,29.25
1421,NQ,Long,1,2023-06-21 18:57:00,17391,VAB,2023-06-21 19:01:00,17387.75,Stop loss,-3.538,-14.152,-70.76,5.76,4239.27999999989,3.25,0.5
1422,NQ,Short,1,2023-06-22 06:16:00,17323,VAB,2023-06-22 06:18:00,17332.25,Stop loss,-9.538,-38.152,-190.76,5.76,4048.51999999989,9.25,1
1423,NQ,Long,1,2023-06-22 13:46:00,17512,VAB,2023-06-22 14:47:00,17545.75,Profit target,33.462,133.848,669.24,5.76,4717.75999999989,15.5,33.75
1424,NQ,Short,1,2023-06-28 22:31:00,17501,VAB,2023-06-28 22:32:00,17503.25,Stop loss,-2.538,-10.152,-50.76,5.76,4666.99999999989,2.25,0.75
1425,NQ,Short,1,2023-06-29 14:44:00,17418.25,VAB,2023-06-29 14:49:00,17431.75,Stop loss,-13.788,-55.152,-275.76,5.76,4391.23999999989,13.5,6.5
1426,NQ,Short,1,2023-07-09 23:08:00,17472.5,VAB,2023-07-09 23:24:00,17477.5,Stop loss,-5.288,-21.152,-105.76,5.76,4285.47999999989,5,0.75
1427,NQ,Short,1,2023-07-14 05:46:00,18047.25,VAB,2023-07-14 05:47:00,18049.75,Stop loss,-2.788,-11.152,-55.76,5.76,4229.71999999989,2.5,1
1428,NQ,Short,1,2023-07-17 03:46:00,18061.25,VAB,2023-07-17 04:26:00,18049.5,Profit target,11.462,45.848,229.24,5.76,4458.95999999989,5.5,11.75
1429,NQ,Long,1,2023-07-20 00:16:00,18238,VAB,2023-07-20 00:31:00,18235.75,Stop loss,-2.538,-10.152,-50.76,5.76,4408.19999999989,2.25,4.5
1430,NQ,Short,1,2023-07-20 04:38:00,18177.75,VAB,2023-07-20 04:43:00,18167.5,Profit target,9.962,39.848,199.24,5.76,4607.43999999989,0.5,10.25
1431,NQ,Long,1,2023-07-21 05:57:00,18018.5,VAB,2023-07-21 06:24:00,18010.5,Stop loss,-8.288,-33.152,-165.76,5.76,4441.67999999989,8,6.5
1432,NQ,Long,1,2023-07-25 15:24:00,18069.75,VAB,2023-07-25 16:00:00,18075.25,Exit on session close,5.212,20.848,104.24,5.76,4545.91999999989,10.75,9.5
1433,NQ,Short,1,2023-07-26 12:52:00,17902.75,VAB,2023-07-26 12:53:00,17909.25,Stop loss,-6.788,-27.152,-135.76,5.76,4410.15999999989,9.75,0
1434,NQ,Short,1,2023-07-27 15:48:00,17931.5,VAB,2023-07-27 15:55:00,17936.25,Stop loss,-5.038,-20.152,-100.76,5.76,4309.39999999989,4.75,0.25
1435,NQ,Short,1,2023-07-30 23:40:00,18146.75,VAB,2023-07-30 23:48:00,18154.75,Stop loss,-8.288,-33.152,-165.76,5.76,4143.63999999989,8,3.25
1436,NQ,Long,1,2023-08-03 06:02:00,17771.75,VAB,2023-08-03 06:07:00,17760,Stop loss,-12.038,-48.152,-240.76,5.76,3902.87999999989,11.75,22
1437,NQ,Long,1,2023-08-03 11:27:00,17827.75,VAB,2023-08-03 13:00:00,17803.5,Stop loss,-24.538,-98.152,-490.76,5.76,3412.11999999989,24.25,44
1438,NQ,Short,1,2023-08-07 19:46:00,17826.75,VAB,2023-08-07 19:54:00,17831.75,Stop loss,-5.288,-21.152,-105.76,5.76,3306.35999999989,5,1.25
1439,NQ,Short,1,2023-08-07 19:56:00,17826.75,VAB,2023-08-07 20:13:00,17817.75,Profit target,8.712,34.848,174.24,5.76,3480.59999999989,1.5,9
1440,NQ,Long,1,2023-08-08 20:11:00,17722.25,VAB,2023-08-08 20:12:00,17729,Profit target,6.462,25.848,129.24,5.76,3609.83999999989,1.25,6.75
1441,NQ,Long,1,2023-08-08 21:01:00,17733.5,VAB,2023-08-08 21:15:00,17727.5,Stop loss,-6.288,-25.152,-125.76,5.76,3484.07999999989,6,4.25
1442,NQ,Short,1,2023-08-14 20:14:00,17642.5,VAB,2023-08-14 20:21:00,17646,Stop loss,-3.788,-15.152,-75.76,5.76,3408.31999999989,3.5,2.75
1443,NQ,Long,1,2023-08-29 01:06:00,17479.5,VAB,2023-08-29 01:13:00,17475.75,Stop loss,-4.038,-16.152,-80.76,5.76,3327.55999999988,3.75,5.5
1444,NQ,Short,1,2023-09-04 22:14:00,17844.25,VAB,2023-09-04 22:28:00,17850.5,Stop loss,-6.538,-26.152,-130.76,5.76,3196.79999999988,6.25,1.75
1445,NQ,Short,1,2023-09-08 05:06:00,17581.5,VAB,2023-09-08 05:08:00,17587.25,Stop loss,-6.038,-24.152,-120.76,5.76,3076.03999999988,5.75,3.5
1446,NQ,Short,1,2023-09-12 07:57:00,17768,VAB,2023-09-12 08:05:00,17768.25,Buy to cover,-0.538,-2.152,-10.76,5.76,3065.27999999988,3,0.75
1447,NQ,Short,1,2023-09-15 15:29:00,17540.25,VAB,2023-09-15 16:00:00,17534,Exit on session close,5.962,23.848,119.24,5.76,3184.51999999988,5.5,6.25
1448,NQ,Short,1,2023-09-20 13:51:00,17448.75,VAB,2023-09-20 13:57:00,17487.75,Stop loss,-39.288,-157.152,-785.76,5.76,2398.75999999988,39,7.75
1449,NQ,Short,1,2023-09-20 23:02:00,17245.75,VAB,2023-09-20 23:23:00,17240,Profit target,5.462,21.848,109.24,5.76,2507.99999999988,1.5,5.75
1450,NQ,Long,1,2023-09-26 18:56:00,16885.5,VAB,2023-09-26 19:02:00,16892.75,Profit target,6.962,27.848,139.24,5.76,2647.23999999988,2,7.25
1451,NQ,Long,1,2023-09-26 22:20:00,16894.25,VAB,2023-09-26 22:32:00,16890,Stop loss,-4.538,-18.152,-90.76,5.76,2556.47999999988,4.25,1
1452,NQ,Short,1,2023-09-29 11:14:00,17083,VAB,2023-09-29 11:21:00,17098.5,Stop loss,-15.788,-63.152,-315.76,5.76,2240.71999999988,15.5,18.5
1453,NQ,Short,1,2023-10-02 06:35:00,17041,VAB,2023-10-02 06:37:00,17048.25,Stop loss,-7.538,-30.152,-150.76,5.76,2089.95999999988,7.25,2
1454,NQ,Short,1,2023-10-03 21:46:00,16823,VAB,2023-10-03 21:51:00,16810.25,Profit target,12.462,49.848,249.24,5.76,2339.19999999988,4.5,12.75
1455,NQ,Short,1,2023-10-03 22:30:00,16821.75,VAB,2023-10-03 22:49:00,16805.25,Profit target,16.212,64.848,324.24,5.76,2663.43999999988,1.5,16.5
1456,NQ,Long,1,2023-10-10 11:53:00,17524,VAB,2023-10-10 11:56:00,17510.25,Stop loss,-14.038,-56.152,-280.76,5.76,2382.67999999988,13.75,2
1457,NQ,Long,1,2023-10-10 13:20:00,17446,VAB,2023-10-10 13:23:00,17436.25,Stop loss,-10.038,-40.152,-200.76,5.76,2181.91999999988,9.75,4.5
1458,NQ,Long,1,2023-10-10 14:46:00,17445.75,VAB,2023-10-10 14:47:00,17438.5,Stop loss,-7.538,-30.152,-150.76,5.76,2031.15999999988,7.25,0.75
1459,NQ,Long,1,2023-10-11 07:09:00,17487,VAB,2023-10-11 07:13:00,17479.75,Stop loss,-7.538,-30.152,-150.76,5.76,1880.39999999988,7.25,0
1460,NQ,Long,1,2023-10-11 22:05:00,17570.25,VAB,2023-10-11 22:30:00,17566.75,Stop loss,-3.788,-15.152,-75.76,5.76,1804.63999999988,3.5,2.25
1461,NQ,Short,1,2023-10-13 13:47:00,17251.25,VAB,2023-10-13 13:52:00,17272,Stop loss,-21.038,-84.152,-420.76,5.76,1383.87999999988,20.75,0
1462,NQ,Long,1,2023-10-15 23:49:00,17316.25,VAB,2023-10-15 23:51:00,17312,Stop loss,-4.538,-18.152,-90.76,5.76,1293.11999999988,4.25,0.75
1463,NQ,Long,1,2023-10-15 23:56:00,17316.25,VAB,2023-10-16 00:06:00,17311.5,Stop loss,-5.038,-20.152,-100.76,5.76,1192.35999999988,4.75,2
1464,NQ,Long,1,2023-10-16 10:16:00,17462.5,VAB,2023-10-16 10:17:00,17443.75,Stop loss,-19.038,-76.152,-380.76,5.76,811.599999999882,18.75,2.5
1465,NQ,Long,1,2023-10-16 14:06:00,17461.75,VAB,2023-10-16 15:00:00,17445.75,Stop loss,-16.288,-65.152,-325.76,5.76,485.839999999882,16,26
1466,NQ,Short,1,2023-10-17 05:16:00,17409.75,VAB,2023-10-17 05:19:00,17397.75,Profit target,11.712,46.848,234.24,5.76,720.079999999882,9.25,12
1467,NQ,Long,1,2023-10-19 23:24:00,16999.25,VAB,2023-10-19 23:33:00,17004.25,Profit target,4.712,18.848,94.24,5.76,814.319999999882,1.25,5
1468,NQ,Short,1,2023-10-25 15:17:00,16623,VAB,2023-10-25 15:17:00,16641.75,Stop loss,-19.038,-76.152,-380.76,5.76,433.559999999882,18.75,0
1469,NQ,Short,1,2023-10-25 15:35:00,16617.5,VAB,2023-10-25 16:00:00,16618.75,Exit on session close,-1.538,-6.152,-30.76,5.76,402.799999999882,20.25,3.5
1470,NQ,Long,1,2023-10-30 14:38:00,16604.5,VAB,2023-10-30 14:41:00,16586.25,Stop loss,-18.538,-74.152,-370.76,5.76,32.039999999882,18.25,0.75
1471,NQ,Long,1,2023-11-01 13:24:00,16763.5,VAB,2023-11-01 13:35:00,16810,Profit target,46.212,184.848,924.24,5.76,956.279999999882,15.25,46.5
1472,NQ,Long,1,2023-11-01 13:51:00,16770.75,VAB,2023-11-01 14:01:00,16829.25,Profit target,58.212,232.848,1164.24,5.76,2120.51999999988,34.75,58.5
1473,NQ,Long,1,2023-11-02 21:01:00,17113,VAB,2023-11-02 21:02:00,17108.25,Stop loss,-5.038,-20.152,-100.76,5.76,2019.75999999988,4.75,0.25
1474,NQ,Long,1,2023-11-07 11:38:00,17511.5,VAB,2023-11-07 12:12:00,17544,Profit target,32.212,128.848,644.24,5.76,2663.99999999988,8.75,32.5
1475,NQ,Short,1,2023-11-12 20:01:00,17692.5,VAB,2023-11-12 20:02:00,17694,Stop loss,-1.788,-7.152,-35.76,5.76,2628.23999999988,1.5,0
1476,NQ,Short,1,2023-11-12 20:20:00,17692.5,VAB,2023-11-12 20:28:00,17689,Profit target,3.212,12.848,64.24,5.76,2692.47999999988,1.5,3.5
1477,NQ,Short,1,2023-11-12 20:37:00,17692.25,VAB,2023-11-12 20:38:00,17687.75,Profit target,4.212,16.848,84.24,5.76,2776.71999999988,1,4.5
1478,NQ,Short,1,2023-11-16 10:13:00,17978,VAB,2023-11-16 10:15:00,17993.25,Stop loss,-15.538,-62.152,-310.76,5.76,2465.95999999988,15.25,5.5
1479,NQ,Short,1,2023-11-20 01:43:00,17996,VAB,2023-11-20 01:44:00,18000,Stop loss,-4.288,-17.152,-85.76,5.76,2380.19999999988,4,0.5
1480,NQ,Short,1,2023-11-21 15:47:00,18117.75,VAB,2023-11-21 16:00:00,18119.5,Exit on session close,-2.038,-8.152,-40.76,5.76,2339.43999999988,7.75,2.25
1481,NQ,Short,1,2023-11-24 00:06:00,18208,VAB,2023-11-24 00:16:00,18202.75,Profit target,4.962,19.848,99.24,5.76,2438.67999999988,0.75,5.25
1482,NQ,Long,1,2023-11-28 19:56:00,18224.75,VAB,2023-11-28 19:59:00,18221.75,Stop loss,-3.288,-13.152,-65.76,5.76,2372.91999999988,3,0.75
1483,NQ,Long,1,2023-11-30 07:47:00,18231.75,VAB,2023-11-30 07:53:00,18215.5,Stop loss,-16.538,-66.152,-330.76,5.76,2042.15999999988,16.25,3
1484,NQ,Short,1,2023-12-04 04:40:00,18116.75,VAB,2023-12-04 05:54:00,18099.25,Profit target,17.212,68.848,344.24,5.76,2386.39999999988,6.75,17.5
1485,NQ,Long,1,2023-12-05 09:42:00,18076,VAB,2023-12-05 10:18:00,18037.25,Stop loss,-39.038,-156.152,-780.76,5.76,1605.63999999988,38.75,36
1486,NQ,Long,1,2023-12-08 12:49:00,18230.75,VAB,2023-12-08 13:20:00,18252,Profit target,20.962,83.848,419.24,5.76,2024.87999999988,2,21.25
1487,NQ,Long,1,2023-12-13 23:26:00,18815.75,VAB,2023-12-13 23:32:00,18813.25,Stop loss,-2.788,-11.152,-55.76,5.76,1969.11999999988,2.5,1
1488,NQ,Long,1,2023-12-14 00:07:00,18816,VAB,2023-12-14 00:08:00,18813.5,Stop loss,-2.788,-11.152,-55.76,5.76,1913.35999999988,2.5,0.5
1489,NQ,Short,1,2023-12-14 07:36:00,18757.75,VAB,2023-12-14 07:42:00,18773.75,Stop loss,-16.288,-65.152,-325.76,5.76,1587.59999999988,16,3
1490,NQ,Long,1,2023-12-15 05:48:00,18751,VAB,2023-12-15 05:58:00,18747.75,Stop loss,-3.538,-14.152,-70.76,5.76,1516.83999999988,3.25,3.75
1491,NQ,Long,1,2023-12-15 06:22:00,18751.5,VAB,2023-12-15 06:28:00,18747.75,Stop loss,-4.038,-16.152,-80.76,5.76,1436.07999999988,3.75,1
1492,NQ,Short,1,2023-12-28 13:51:00,19058.25,VAB,2023-12-28 14:13:00,19042.25,Profit target,15.712,62.848,314.24,5.76,1750.31999999988,3.25,16
1493,NQ,Short,1,2024-01-08 00:32:00,18379.5,VAB,2024-01-08 01:02:00,18386.75,Stop loss,-7.538,-30.152,-150.76,5.76,1599.55999999988,7.25,6.25
1494,NQ,Long,1,2024-01-18 04:29:00,18859.5,VAB,2024-01-18 04:53:00,18872.5,Profit target,12.712,50.848,254.24,5.76,1853.79999999988,6.25,13
1495,NQ,Long,1,2024-01-18 15:19:00,19055.5,VAB,2024-01-18 16:00:00,19058.5,Exit on session close,2.712,10.848,54.24,5.76,1908.03999999988,2.25,9.25
1496,NQ,Long,1,2024-01-19 14:46:00,19376.75,VAB,2024-01-19 15:03:00,19395.5,Profit target,18.462,73.848,369.24,5.76,2277.27999999988,11.25,18.75
1497,NQ,Long,1,2024-01-21 20:46:00,19491,VAB,2024-01-21 20:58:00,19487.5,Stop loss,-3.788,-15.152,-75.76,5.76,2201.51999999988,3.5,4.25
1498,NQ,Long,1,2024-01-28 20:58:00,19472,VAB,2024-01-28 21:01:00,19478.25,Profit target,5.962,23.848,119.24,5.76,2320.75999999988,1.75,6.25
1499,NQ,Long,1,2024-02-07 22:01:00,19788.5,VAB,2024-02-07 22:45:00,19794.25,Profit target,5.462,21.848,109.24,5.76,2429.99999999988,1.75,5.75
1500,NQ,Long,1,2024-02-07 23:02:00,19792.5,VAB,2024-02-07 23:03:00,19791.25,Stop loss,-1.538,-6.152,-30.76,5.76,2399.23999999988,1.25,0.5
1501,NQ,Long,1,2024-02-07 23:20:00,19792.25,VAB,2024-02-07 23:36:00,19790.25,Stop loss,-2.288,-9.152,-45.76,5.76,2353.47999999988,2,3.75
1502,NQ,Long,1,2024-02-08 15:17:00,19802.25,VAB,2024-02-08 16:00:00,19801.5,Exit on session close,-1.038,-4.152,-20.76,5.76,2332.71999999988,1.75,4.75
1503,NQ,Short,1,2024-02-12 19:56:00,19866,VAB,2024-02-12 19:58:00,19868,Stop loss,-2.288,-9.152,-45.76,5.76,2286.95999999988,2.25,0
1504,NQ,Short,1,2024-02-13 22:16:00,19616.5,VAB,2024-02-13 22:57:00,19619.25,Stop loss,-3.038,-12.152,-60.76,5.76,2226.19999999988,2.75,4
1505,NQ,Short,1,2024-02-19 23:26:00,19621,VAB,2024-02-19 23:37:00,19613.5,Profit target,7.212,28.848,144.24,5.76,2370.43999999988,2.75,7.5
1506,NQ,Short,1,2024-02-20 04:49:00,19571.5,VAB,2024-02-20 04:50:00,19578.5,Stop loss,-7.288,-29.152,-145.76,5.76,2224.67999999988,7,0
1507,NQ,Short,1,2024-02-20 04:52:00,19572.25,VAB,2024-02-20 04:58:00,19578.5,Stop loss,-6.538,-26.152,-130.76,5.76,2093.91999999988,6.25,5.5
1508,NQ,Short,1,2024-03-05 10:11:00,19872.5,VAB,2024-03-05 10:18:00,19883.75,Stop loss,-11.538,-46.152,-230.76,5.76,1863.15999999988,13.75,18.5
1509,NQ,Short,1,2024-03-05 10:39:00,19869.5,VAB,2024-03-05 11:05:00,19889.5,Stop loss,-20.288,-81.152,-405.76,5.76,1457.39999999988,20,20.75
1510,NQ,Short,1,2024-03-05 14:22:00,19782.75,VAB,2024-03-05 14:38:00,19805.25,Stop loss,-22.788,-91.152,-455.76,5.76,1001.63999999988,22.5,9
1511,NQ,Long,1,2024-03-05 22:21:00,19922.5,VAB,2024-03-05 22:26:00,19920,Stop loss,-2.788,-11.152,-55.76,5.76,945.879999999879,2.5,0.25
1512,NQ,Long,1,2024-03-05 22:54:00,19922.5,VAB,2024-03-05 23:14:00,19927.5,Profit target,4.712,18.848,94.24,5.76,1040.11999999988,1.5,5
1513,NQ,Short,1,2024-03-12 07:30:00,19982,VAB,2024-03-12 07:31:00,19968.25,Profit target,13.462,53.848,269.24,5.76,1309.35999999988,13.25,13.75
1514,NQ,Long,1,2024-03-12 15:12:00,20168.5,VAB,2024-03-12 16:00:00,20164.75,Exit on session close,-4.038,-16.152,-80.76,5.76,1228.59999999988,11,5.25
1515,NQ,Long,1,2024-03-14 05:37:00,20110.5,VAB,2024-03-14 05:37:00,20107.5,Stop loss,-3.288,-13.152,-65.76,5.76,1162.83999999988,3,0
1516,NQ,Long,1,2024-03-14 06:19:00,20111.25,VAB,2024-03-14 06:26:00,20106,Stop loss,-5.538,-22.152,-110.76,5.76,1052.07999999988,5.25,3
1517,NQ,Long,1,2024-03-25 10:01:00,20216.25,VAB,2024-03-25 10:49:00,20242,Profit target,25.462,101.848,509.24,5.76,1561.31999999988,7.75,25.75
1518,NQ,Long,1,2024-03-26 19:48:00,20183.75,VAB,2024-03-26 19:57:00,20189,Profit target,4.962,19.848,99.24,5.76,1660.55999999988,2,5.25
1519,NQ,Short,1,2024-03-27 12:01:00,20129.25,VAB,2024-03-27 12:02:00,20138.25,Stop loss,-9.288,-37.152,-185.76,5.76,1474.79999999988,10,4
1520,NQ,Short,1,2024-04-02 13:37:00,19969.25,VAB,2024-04-02 13:42:00,19978.5,Stop loss,-9.538,-38.152,-190.76,5.76,1284.03999999988,10.5,2
1521,NQ,Long,1,2024-04-23 14:41:00,19324.25,VAB,2024-04-23 14:43:00,19315.75,Stop loss,-8.788,-35.152,-175.76,5.76,1108.27999999988,8.5,0.25
1522,NQ,Long,1,2024-04-23 15:23:00,19337.75,VAB,2024-04-23 16:00:00,19350.25,Exit on session close,12.212,48.848,244.24,5.76,1352.51999999988,2,22
1523,NQ,Long,1,2024-04-24 02:38:00,19425,VAB,2024-04-24 02:42:00,19416.5,Stop loss,-8.788,-35.152,-175.76,5.76,1176.75999999988,8.5,1
1524,NQ,Long,1,2024-04-24 02:53:00,19421.5,VAB,2024-04-24 03:01:00,19416,Stop loss,-5.788,-23.152,-115.76,5.76,1060.99999999988,6.25,4
1525,NQ,Long,1,2024-04-26 10:56:00,19546.75,VAB,2024-04-26 16:00:00,19530.5,Exit on session close,-16.538,-66.152,-330.76,5.76,730.239999999879,26.25,48.5
1526,NQ,Short,1,2024-05-05 21:36:00,19701.5,VAB,2024-05-05 22:32:00,19693.5,Profit target,7.712,30.848,154.24,5.76,884.479999999879,1.25,8
1527,NQ,Long,1,2024-05-06 09:51:00,19797,VAB,2024-05-06 10:00:00,19785.25,Stop loss,-12.038,-48.152,-240.76,5.76,643.719999999879,11.75,4.25
1528,NQ,Long,1,2024-05-08 11:28:00,19876.75,VAB,2024-05-08 11:36:00,19867.25,Stop loss,-9.788,-39.152,-195.76,5.76,447.959999999879,9.5,3.75
1529,NQ,Long,1,2024-05-08 12:46:00,19864.75,VAB,2024-05-08 16:00:00,19854.5,Exit on session close,-10.538,-42.152,-210.76,5.76,237.199999999879,17.5,30.5
1530,NQ,Short,1,2024-05-09 01:53:00,19837.75,VAB,2024-05-09 02:01:00,19831.75,Profit target,5.712,22.848,114.24,5.76,351.439999999879,1.5,6
1531,NQ,Short,1,2024-05-15 00:54:00,20105,VAB,2024-05-15 00:54:00,20106.5,Stop loss,-1.788,-7.152,-35.76,5.76,315.679999999879,1.5,0
1532,NQ,Long,1,2024-05-15 04:43:00,20111,VAB,2024-05-15 04:57:00,20105,Stop loss,-6.288,-25.152,-125.76,5.76,189.919999999879,6,4
1533,NQ,Long,1,2024-05-23 04:22:00,20640.25,VAB,2024-05-23 05:36:00,20649.25,Profit target,8.712,34.848,174.24,5.76,364.159999999879,4,9
1534,NQ,Long,1,2024-05-24 15:25:00,20563.75,VAB,2024-05-24 16:00:00,20564.5,Exit on session close,0.462,1.848,9.24,5.76,373.399999999879,3.5,5
1535,NQ,Short,1,2024-05-28 20:36:00,20601.75,VAB,2024-05-28 20:47:00,20604.75,Stop loss,-3.288,-13.152,-65.76,5.76,307.639999999879,3,5.5
1536,NQ,Short,1,2024-05-30 01:34:00,20364.75,VAB,2024-05-30 01:49:00,20356,Profit target,8.462,33.848,169.24,5.76,476.879999999879,2,8.75
1537,NQ,Long,1,2024-06-05 14:37:00,20741.75,VAB,2024-06-05 14:45:00,20734.25,Stop loss,-7.788,-31.152,-155.76,5.76,321.119999999879,9.25,7
1538,NQ,Short,1,2024-06-11 06:47:00,20736,VAB,2024-06-11 06:48:00,20744.75,Stop loss,-9.038,-36.152,-180.76,5.76,140.359999999879,8.75,0.25
1539,NQ,Long,1,2024-06-13 22:56:00,21336,VAB,2024-06-13 23:00:00,21333.5,Stop loss,-2.788,-11.152,-55.76,5.76,84.5999999998794,2.5,0.25
1540,NQ,Long,1,2024-06-14 00:33:00,21334.75,VAB,2024-06-14 01:18:00,21342,Profit target,6.962,27.848,139.24,5.76,223.839999999879,2.25,7.25
1541,NQ,Long,1,2024-06-25 14:17:00,21382,VAB,2024-06-25 14:26:00,21397.75,Profit target,15.462,61.848,309.24,5.76,533.079999999879,6.75,15.75
1542,NQ,Long,1,2024-06-27 12:36:00,21481.5,VAB,2024-06-27 13:00:00,21469,Stop loss,-12.788,-51.152,-255.76,5.76,277.319999999879,12.5,17.5
1543,NQ,Long,1,2024-06-28 05:45:00,21561,VAB,2024-06-28 06:01:00,21554.5,Stop loss,-6.788,-27.152,-135.76,5.76,141.559999999879,6.5,1.75
1544,NQ,Long,1,2024-07-03 09:43:00,21722.75,VAB,2024-07-03 10:16:00,21775.75,Profit target,52.712,210.848,1054.24,5.76,1195.79999999988,8.75,53
1545,NQ,Long,1,2024-07-10 13:34:00,22306.75,VAB,2024-07-10 13:52:00,22326.75,Profit target,19.712,78.848,394.24,5.76,1590.03999999988,8.75,20
1546,NQ,Short,1,2024-07-11 23:27:00,21851,VAB,2024-07-11 23:51:00,21839.75,Profit target,10.962,43.848,219.24,5.76,1809.27999999988,1.75,11.25
1547,NQ,Long,1,2024-07-15 04:33:00,22060.25,VAB,2024-07-15 04:34:00,22057.5,Stop loss,-3.038,-12.152,-60.76,5.76,1748.51999999988,2.75,0.5
1548,NQ,Long,1,2024-07-15 04:36:00,22060,VAB,2024-07-15 04:36:00,22057.5,Stop loss,-2.788,-11.152,-55.76,5.76,1692.75999999988,2.5,0
1549,NQ,Long,1,2024-07-16 06:36:00,22065.5,VAB,2024-07-16 06:39:00,22057,Stop loss,-8.788,-35.152,-175.76,5.76,1516.99999999988,8.5,2.5
1550,NQ,Long,1,2024-07-16 07:02:00,22066.25,VAB,2024-07-16 07:31:00,22057.75,Stop loss,-8.788,-35.152,-175.76,5.76,1341.23999999988,8.5,3.25
1551,NQ,Short,1,2024-07-17 05:01:00,21774.75,VAB,2024-07-17 05:15:00,21782.5,Stop loss,-8.038,-32.152,-160.76,5.76,1180.47999999988,7.75,3
1552,NQ,Short,1,2024-07-17 05:18:00,21774.75,VAB,2024-07-17 05:19:00,21781,Stop loss,-6.538,-26.152,-130.76,5.76,1049.71999999988,6.25,0.25
1553,NQ,Short,1,2024-07-17 05:53:00,21773.5,VAB,2024-07-17 05:57:00,21756.5,Profit target,16.712,66.848,334.24,5.76,1383.95999999988,3.75,17
1554,NQ,Short,1,2024-07-21 21:48:00,21168.75,VAB,2024-07-21 21:51:00,21184.25,Stop loss,-15.788,-63.152,-315.76,5.76,1068.19999999988,15.5,0.5
1555,NQ,Long,1,2024-07-26 05:34:00,20624.5,VAB,2024-07-26 05:36:00,20617.5,Stop loss,-7.288,-29.152,-145.76,5.76,922.43999999988,7,9.75
1556,NQ,Long,1,2024-07-29 06:06:00,20723.25,VAB,2024-07-29 06:17:00,20714.75,Stop loss,-8.788,-35.152,-175.76,5.76,746.67999999988,8.5,6.75
